sample_id,text,function,stance,label,family_id,split,source,generator_version
SYN08989,kalau ditanya aku cenderung menangani masalah dengan memperhatikan benda di sekitar dalam kegiatan sehari hari.,Se,support,Se:support,Se-12,train,synthetic,synthetic-cognitive-v2
SYN08990,biasanya aku tidak terbiasa peka terhadap mood orang di sekitar demi menjaga kedekatan ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-03,train,synthetic,synthetic-cognitive-v2
SYN08991,kalau ditanya aku cenderung menyusun visi besar sebelum menentukan langkah berikutnya saat kuliah.,Ni,support,Ni:support,Ni-07,test,synthetic,synthetic-cognitive-v2
SYN08992,biasanya aku tidak terbiasa mengatur langkah kerja berdasarkan hasil yang terukur dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-14,train,synthetic,synthetic-cognitive-v2
SYN08993,kalau ditanya aku tidak terbiasa menjaga integritas pribadi walau harus berbeda dari kebanyakan ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-15,test,synthetic,synthetic-cognitive-v2
SYN08994,kalau ditanya aku cenderung mengatur sumber daya dan pembagian tugas demi tujuan bersama dalam kegiatan sehari hari.,Te,support,Te:support,Te-04,test,synthetic,synthetic-cognitive-v2
SYN08995,aku cenderung melompat dari satu ide ke ide lain saat berdiskusi dalam kegiatan sehari hari.,Ne,support,Ne:support,Ne-00,train,synthetic,synthetic-cognitive-v2
SYN08996,"kalau ditanya aku kadang memakai indikator keberhasilan untuk mengevaluasi proses kerja dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-05,test,synthetic,synthetic-cognitive-v2
SYN08997,"dalam keseharian saya kadang cepat menyesuaikan diri dengan suasana yang berubah tiba tiba ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-15,validation,synthetic,synthetic-cognitive-v2
SYN08998,"biasanya aku kadang memperhatikan keadaan sekitar lalu segera bertindak saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-01,test,synthetic,synthetic-cognitive-v2
SYN08999,dalam keseharian saya tidak terbiasa mencocokkan keadaan hari ini dengan catatan dalam ingatan dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-03,test,synthetic,synthetic-cognitive-v2
SYN09000,"saya kadang membangun kerangka berpikir yang masuk akal bagi diri sendiri ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-07,train,synthetic,synthetic-cognitive-v2
SYN09001,kalau ditanya aku cenderung meramu ide dari berbagai bidang menjadi satu peluang segar ketika bekerja bersama teman.,Ne,support,Ne:support,Ne-09,test,synthetic,synthetic-cognitive-v2
SYN09002,biasanya aku cenderung membayangkan banyak cara berbeda untuk menyelesaikan sesuatu saat menghadapi persoalan baru.,Ne,support,Ne:support,Ne-03,test,synthetic,synthetic-cognitive-v2
SYN09003,aku cenderung mengatur langkah kerja berdasarkan hasil yang terukur dalam kegiatan sehari hari.,Te,support,Te:support,Te-14,train,synthetic,synthetic-cognitive-v2
SYN09004,kalau ditanya aku cenderung memeriksa ketepatan konsep meski banyak orang sudah menyetujuinya saat kuliah.,Ti,support,Ti:support,Ti-11,validation,synthetic,synthetic-cognitive-v2
SYN09005,kalau ditanya aku cenderung menyadari dorongan dari dalam diri yang membuat suatu pilihan terasa pas saat menghadapi persoalan baru.,Fi,support,Fi:support,Fi-09,validation,synthetic,synthetic-cognitive-v2
SYN09006,"biasanya aku cenderung menilai proses berdasarkan data, bukan sekadar perasaan ketika berdiskusi dalam kelompok.",Te,support,Te:support,Te-15,train,synthetic,synthetic-cognitive-v2
SYN09007,biasanya aku tidak terbiasa mengupayakan jalan tengah saat keinginan tiap anggota tidak sama saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-04,validation,synthetic,synthetic-cognitive-v2
SYN09008,"biasanya aku kadang mengupayakan jalan tengah saat keinginan tiap anggota tidak sama ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-04,train,synthetic,synthetic-cognitive-v2
SYN09009,aku tidak terbiasa mengaitkan pengalaman masa lalu dengan arah yang akan datang ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-12,validation,synthetic,synthetic-cognitive-v2
SYN09010,saya cenderung senang terlibat langsung dalam aktivitas fisik yang nyata ketika mengerjakan tugas.,Se,support,Se:support,Se-14,train,synthetic,synthetic-cognitive-v2
SYN09011,aku belum menemukan cara terbaik menjelaskan hal ini saat menghadapi persoalan baru. Sulit menjelaskan lebih jauh.,unknown,unknown,unknown:unknown,unknown-09,train,synthetic,synthetic-cognitive-v2
SYN09012,saya tidak terbiasa mengacu pada pengalaman nyata sebelum menerima hal baru saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-05,train,synthetic,synthetic-cognitive-v2
SYN09013,dalam keseharian saya tidak terbiasa mendorong penyelesaian tugas dengan cara yang paling efisien dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-13,test,synthetic,synthetic-cognitive-v2
SYN09014,aku cenderung mengorganisasi waktu dan tenaga agar sasaran bersama tercapai saat menyelesaikan proyek.,Te,support,Te:support,Te-11,train,synthetic,synthetic-cognitive-v2
SYN09015,kalau ditanya aku cenderung menghubungkan dua hal yang tampak tidak berkaitan menjadi ide baru saat menyelesaikan proyek.,Ne,support,Ne:support,Ne-02,train,synthetic,synthetic-cognitive-v2
SYN09016,biasanya aku cenderung membangun kerangka berpikir yang masuk akal bagi diri sendiri saat menghadapi persoalan baru.,Ti,support,Ti:support,Ti-07,train,synthetic,synthetic-cognitive-v2
SYN09017,aku cenderung menyesuaikan gerakan berdasarkan apa yang terlihat langsung dalam kegiatan sehari hari.,Se,support,Se:support,Se-07,train,synthetic,synthetic-cognitive-v2
SYN09018,"biasanya aku kadang menemukan kegunaan baru dari sesuatu yang sudah biasa saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-07,validation,synthetic,synthetic-cognitive-v2
SYN09019,aku tidak terbiasa memperhatikan kebutuhan emosional orang lain sebelum bertindak saat kuliah. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-15,train,synthetic,synthetic-cognitive-v2
SYN09020,kalau ditanya aku tidak terbiasa memperhatikan kebutuhan emosional orang lain sebelum bertindak saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-15,test,synthetic,synthetic-cognitive-v2
SYN09021,biasanya aku cenderung mempertanyakan aturan lama dan membayangkan versi barunya ketika bekerja bersama teman.,Ne,support,Ne:support,Ne-06,train,synthetic,synthetic-cognitive-v2
SYN09022,dalam keseharian saya tidak terbiasa mengaitkan satu gagasan dengan banyak arah pengembangan saat kuliah. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-12,train,synthetic,synthetic-cognitive-v2
SYN09023,biasanya aku cenderung menyesuaikan gerakan berdasarkan apa yang terlihat langsung dalam kegiatan komunitas.,Se,support,Se:support,Se-07,validation,synthetic,synthetic-cognitive-v2
SYN09024,"saya kadang membayangkan banyak cara berbeda untuk menyelesaikan sesuatu dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-03,train,synthetic,synthetic-cognitive-v2
SYN09025,biasanya aku tidak terbiasa menolak tindakan yang bertentangan dengan prinsip pribadi ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-02,train,synthetic,synthetic-cognitive-v2
SYN09026,kalau ditanya aku cenderung menyusun kerangka besar sebelum memikirkan detail kecil ketika mengerjakan tugas.,Ni,support,Ni:support,Ni-14,train,synthetic,synthetic-cognitive-v2
SYN09027,aku tidak terbiasa menyusun ulang logika suatu masalah dari awal saat kuliah. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-12,train,synthetic,synthetic-cognitive-v2
SYN09028,"biasanya aku kadang menyimpan penilaian pribadi meski tidak diungkapkan ke orang lain ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-12,test,synthetic,synthetic-cognitive-v2
SYN09029,kalau ditanya aku tidak terbiasa mengajak orang yang tersisih agar merasa dilibatkan kembali saat kuliah. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-06,train,synthetic,synthetic-cognitive-v2
SYN09030,aku lebih suka mi ayam daripada bakso kalau makan siang ketika berdiskusi dalam kelompok. Segitu saja yang kuingat.,unknown,unknown,unknown:unknown,unknown-00,train,synthetic,synthetic-cognitive-v2
SYN09031,biasanya aku cenderung melompat dari satu ide ke ide lain saat berdiskusi dalam kegiatan komunitas.,Ne,support,Ne:support,Ne-00,train,synthetic,synthetic-cognitive-v2
SYN09032,jawabanku sangat tergantung situasi yang belum sempat kuceritakan ketika berdiskusi dalam kelompok. Itu yang ada di pikiranku sekarang.,unknown,unknown,unknown:unknown,unknown-03,validation,synthetic,synthetic-cognitive-v2
SYN09033,"biasanya aku kadang memeriksa keselarasan batin sebelum mengambil sikap dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-14,train,synthetic,synthetic-cognitive-v2
SYN09034,biasanya aku cenderung memastikan tidak ada yang merasa dikesampingkan dari suatu keputusan bersama saat menghadapi persoalan baru.,Fe,support,Fe:support,Fe-07,test,synthetic,synthetic-cognitive-v2
SYN09035,dalam keseharian saya cenderung mencari makna tunggal di balik kejadian yang berulang saat menyelesaikan proyek.,Ni,support,Ni:support,Ni-02,validation,synthetic,synthetic-cognitive-v2
SYN09036,aku cenderung mengatur sumber daya dan pembagian tugas demi tujuan bersama saat menyelesaikan proyek.,Te,support,Te:support,Te-04,validation,synthetic,synthetic-cognitive-v2
SYN09037,saya cenderung membuat urutan tindakan praktis untuk mencapai target proyek ketika mengerjakan tugas.,Te,support,Te:support,Te-10,train,synthetic,synthetic-cognitive-v2
SYN09038,kalau ditanya aku cenderung mengamati detail lingkungan sebelum mengambil tindakan saat kuliah.,Se,support,Se:support,Se-13,train,synthetic,synthetic-cognitive-v2
SYN09039,aku cenderung menolak berkompromi pada hal yang menyentuh prinsip inti ketika bekerja bersama teman.,Fi,support,Fi:support,Fi-13,train,synthetic,synthetic-cognitive-v2
SYN09040,biasanya aku cenderung mengikuti perkembangan terbaru dan bertindak sesuai situasi saat menyelesaikan proyek.,Se,support,Se:support,Se-08,test,synthetic,synthetic-cognitive-v2
SYN09041,"aku kadang merevisi rencana kerja setelah melihat capaian nyata di lapangan saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-08,train,synthetic,synthetic-cognitive-v2
SYN09042,biasanya aku cenderung menjaga rutinitas yang sudah terasa nyaman dan familiar ketika berdiskusi dalam kelompok.,Si,support,Si:support,Si-06,validation,synthetic,synthetic-cognitive-v2
SYN09043,"saya kadang merespons peluang nyata begitu muncul di depan mata dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-00,train,synthetic,synthetic-cognitive-v2
SYN09044,biasanya aku tidak terbiasa merenungkan perasaan sendiri untuk memahami nilai yang terluka saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-03,validation,synthetic,synthetic-cognitive-v2
SYN09045,dalam keseharian saya cenderung melompat dari satu ide ke ide lain saat berdiskusi ketika mengerjakan tugas.,Ne,support,Ne:support,Ne-00,train,synthetic,synthetic-cognitive-v2
SYN09046,"saya kadang menangani masalah dengan memperhatikan benda di sekitar dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-12,train,synthetic,synthetic-cognitive-v2
SYN09047,kalau ditanya aku tidak terbiasa menguji ulang suatu teori dengan skenario yang berbeda saat kuliah. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-15,train,synthetic,synthetic-cognitive-v2
SYN09048,kalau ditanya aku cenderung berusaha membuat semua orang merasa nyaman dalam suatu kelompok ketika mengerjakan tugas.,Fe,support,Fe:support,Fe-13,train,synthetic,synthetic-cognitive-v2
SYN09049,kalau ditanya aku tidak terbiasa melihat celah untuk melakukan sesuatu dengan cara yang berbeda ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-14,validation,synthetic,synthetic-cognitive-v2
SYN09050,dalam keseharian saya tidak terbiasa merenungkan perasaan sendiri untuk memahami nilai yang terluka saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-03,validation,synthetic,synthetic-cognitive-v2
SYN09051,"biasanya aku kadang mengatur sumber daya dan pembagian tugas demi tujuan bersama ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-04,train,synthetic,synthetic-cognitive-v2
SYN09052,dalam keseharian saya cenderung memeriksa apakah sesuatu menyimpang dari kebiasaan yang dikenal dalam kegiatan komunitas.,Si,support,Si:support,Si-08,train,synthetic,synthetic-cognitive-v2
SYN09053,"biasanya aku kadang bersemangat membahas kemungkinan yang belum tentu terjadi ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-11,train,synthetic,synthetic-cognitive-v2
SYN09054,kalau ditanya aku cenderung meneliti hubungan antarbagian sampai terasa konsisten dalam kegiatan komunitas.,Ti,support,Ti:support,Ti-09,train,synthetic,synthetic-cognitive-v2
SYN09055,"biasanya aku kadang mengingat detail kecil dari pengalaman lalu untuk memeriksa perubahan dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-02,validation,synthetic,synthetic-cognitive-v2
SYN09056,saya cenderung mencari makna tunggal di balik kejadian yang berulang dalam kegiatan komunitas.,Ni,support,Ni:support,Ni-02,train,synthetic,synthetic-cognitive-v2
SYN09057,aku cenderung menyusun ulang logika suatu masalah dari awal saat kuliah.,Ti,support,Ti:support,Ti-12,validation,synthetic,synthetic-cognitive-v2
SYN09058,kalau ditanya aku tidak terbiasa menangkap firasat tentang arah suatu keadaan sebelum benar benar terjadi saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-15,train,synthetic,synthetic-cognitive-v2
SYN09059,biasanya aku tidak terbiasa memastikan pilihan selaras dengan nilai pribadi yang diyakini saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-00,train,synthetic,synthetic-cognitive-v2
SYN09060,aku cenderung mencari makna tunggal di balik kejadian yang berulang dalam kegiatan sehari hari.,Ni,support,Ni:support,Ni-02,train,synthetic,synthetic-cognitive-v2
SYN09061,aku belum menemukan cara terbaik menjelaskan hal ini ketika bekerja bersama teman. Segitu saja yang kuingat.,unknown,unknown,unknown:unknown,unknown-09,train,synthetic,synthetic-cognitive-v2
SYN09062,aku tidak terbiasa mendorong penyelesaian tugas dengan cara yang paling efisien dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-13,validation,synthetic,synthetic-cognitive-v2
SYN09063,saya cenderung meninjau cara lama sebelum menyesuaikannya dengan situasi baru ketika mengerjakan tugas.,Si,support,Si:support,Si-11,train,synthetic,synthetic-cognitive-v2
SYN09064,"dalam keseharian saya kadang mengorganisasi waktu dan tenaga agar sasaran bersama tercapai dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-11,train,synthetic,synthetic-cognitive-v2
SYN09065,aku cenderung mencari struktur internal yang konsisten di balik suatu aturan dalam kegiatan sehari hari.,Ti,support,Ti:support,Ti-13,train,synthetic,synthetic-cognitive-v2
SYN09066,biasanya aku tidak terbiasa mengembangkan beberapa skenario alternatif dari satu informasi kecil saat kuliah. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-05,validation,synthetic,synthetic-cognitive-v2
SYN09067,dalam keseharian saya tidak terbiasa fokus pada detail fisik yang ada di hadapan saat ini ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-09,train,synthetic,synthetic-cognitive-v2
SYN09068,hobiku merawat tanaman dan mendengarkan podcast ketika bekerja bersama teman. Begitu yang kurasakan.,unknown,unknown,unknown:unknown,unknown-05,train,synthetic,synthetic-cognitive-v2
SYN09069,saya tidak terbiasa memperhatikan pola tersembunyi yang jarang disadari orang lain dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-09,test,synthetic,synthetic-cognitive-v2
SYN09070,"biasanya aku kadang mengatur urutan pekerjaan dan batas waktu supaya semua kelar tepat jadwal saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-02,validation,synthetic,synthetic-cognitive-v2
SYN09071,saya tidak terbiasa mengambil solusi yang sudah terbukti mendongkrak hasil kerja dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-09,train,synthetic,synthetic-cognitive-v2
SYN09072,"dalam keseharian saya kadang menyusun visi besar sebelum menentukan langkah berikutnya ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-07,train,synthetic,synthetic-cognitive-v2
SYN09073,aku cenderung menolak tindakan yang bertentangan dengan prinsip pribadi saat menghadapi persoalan baru.,Fi,support,Fi:support,Fi-02,train,synthetic,synthetic-cognitive-v2
SYN09074,kalau ditanya aku tidak terbiasa mengingat dengan jelas bagaimana sesuatu biasa dilakukan dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-13,train,synthetic,synthetic-cognitive-v2
SYN09075,kalau ditanya aku cenderung membantu meredakan konflik agar semua pihak bisa berdialog ketika berdiskusi dalam kelompok.,Fe,support,Fe:support,Fe-02,validation,synthetic,synthetic-cognitive-v2
