id,reason_text,signal_primary,signal_secondary,mbti_reference
4538,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Di sisi lain, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4539,"Aku lebih nyaman dengan rutinitas yang stabil. Selain itu, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4540,"Aku ingin menjaga kenyamanan orang di sekitarku. Di sisi lain, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4541,"Aku lebih nyaman dengan rutinitas yang stabil. Sering kali, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4542,"Aku lebih nyaman dengan rutinitas yang stabil. Selain itu, aku ingin menjaga kenyamanan orang di sekitarku.",structured_decision,practical_focus,ISFJ
4543,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Aku merasa bahwa, aku lebih nyaman dengan rutinitas yang stabil.",practical_focus,emotional_consideration,ISFJ
4544,"Aku lebih nyaman dengan rutinitas yang stabil. Karena itu, aku ingin menjaga kenyamanan orang di sekitarku.",structured_decision,practical_focus,ISFJ
4545,"Aku lebih nyaman dengan rutinitas yang stabil. Karena itu, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4546,"Aku lebih nyaman dengan rutinitas yang stabil. Selain itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4547,"Aku lebih nyaman dengan rutinitas yang stabil. Selain itu, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4548,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Karena itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4549,"Aku ingin menjaga kenyamanan orang di sekitarku. Di sisi lain, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4550,"Aku lebih nyaman dengan rutinitas yang stabil. Sering kali, aku ingin menjaga kenyamanan orang di sekitarku.",structured_decision,practical_focus,ISFJ
4551,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Dalam banyak situasi, aku lebih nyaman dengan rutinitas yang stabil.",practical_focus,emotional_consideration,ISFJ
4552,"Aku ingin menjaga kenyamanan orang di sekitarku. Dalam banyak situasi, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4553,"Aku ingin menjaga kenyamanan orang di sekitarku. Aku merasa bahwa, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4554,"Aku ingin menjaga kenyamanan orang di sekitarku. Sering kali, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4555,"Aku lebih nyaman dengan rutinitas yang stabil. Dalam banyak situasi, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4556,"Aku ingin menjaga kenyamanan orang di sekitarku. Selain itu, aku ingin menjaga kenyamanan orang di sekitarku.",emotional_consideration,structured_decision,ISFJ
4557,"Aku lebih nyaman dengan rutinitas yang stabil. Di sisi lain, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4558,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Dalam banyak situasi, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4559,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Sering kali, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4560,"Aku lebih nyaman dengan rutinitas yang stabil. Sering kali, aku ingin menjaga kenyamanan orang di sekitarku.",structured_decision,practical_focus,ISFJ
4561,"Aku lebih nyaman dengan rutinitas yang stabil. Karena itu, aku ingin menjaga kenyamanan orang di sekitarku.",structured_decision,practical_focus,ISFJ
4562,"Aku ingin menjaga kenyamanan orang di sekitarku. Selain itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4563,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Dalam banyak situasi, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4564,"Aku lebih nyaman dengan rutinitas yang stabil. Aku merasa bahwa, aku ingin menjaga kenyamanan orang di sekitarku.",structured_decision,practical_focus,ISFJ
4565,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Karena itu, aku ingin menjaga kenyamanan orang di sekitarku.",practical_focus,emotional_consideration,ISFJ
4566,"Aku ingin menjaga kenyamanan orang di sekitarku. Di sisi lain, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4567,"Aku ingin menjaga kenyamanan orang di sekitarku. Karena itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4568,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Selain itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4569,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Karena itu, aku ingin menjaga kenyamanan orang di sekitarku.",practical_focus,emotional_consideration,ISFJ
4570,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Di sisi lain, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4571,"Aku ingin menjaga kenyamanan orang di sekitarku. Di sisi lain, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4572,"Aku ingin menjaga kenyamanan orang di sekitarku. Selain itu, aku ingin menjaga kenyamanan orang di sekitarku.",emotional_consideration,structured_decision,ISFJ
4573,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Dalam banyak situasi, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4574,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Karena itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4575,"Aku ingin menjaga kenyamanan orang di sekitarku. Aku merasa bahwa, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4576,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Dalam banyak situasi, aku lebih nyaman dengan rutinitas yang stabil.",practical_focus,emotional_consideration,ISFJ
4577,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Aku merasa bahwa, aku lebih nyaman dengan rutinitas yang stabil.",practical_focus,emotional_consideration,ISFJ
4578,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Karena itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4579,"Aku ingin menjaga kenyamanan orang di sekitarku. Karena itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4580,"Aku lebih nyaman dengan rutinitas yang stabil. Dalam banyak situasi, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4581,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Dalam banyak situasi, aku lebih nyaman dengan rutinitas yang stabil.",practical_focus,emotional_consideration,ISFJ
4582,"Aku ingin menjaga kenyamanan orang di sekitarku. Aku merasa bahwa, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4583,"Aku lebih nyaman dengan rutinitas yang stabil. Selain itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4584,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Selain itu, aku lebih nyaman dengan rutinitas yang stabil.",practical_focus,emotional_consideration,ISFJ
4585,"Aku ingin menjaga kenyamanan orang di sekitarku. Selain itu, aku ingin menjaga kenyamanan orang di sekitarku.",emotional_consideration,structured_decision,ISFJ
4586,"Aku lebih nyaman dengan rutinitas yang stabil. Aku merasa bahwa, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4587,"Aku lebih nyaman dengan rutinitas yang stabil. Sering kali, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4588,"Aku ingin menjaga kenyamanan orang di sekitarku. Karena itu, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4589,"Aku ingin menjaga kenyamanan orang di sekitarku. Di sisi lain, aku ingin menjaga kenyamanan orang di sekitarku.",emotional_consideration,structured_decision,ISFJ
4590,"Aku lebih nyaman dengan rutinitas yang stabil. Karena itu, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4591,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Karena itu, aku lebih nyaman dengan rutinitas yang stabil.",practical_focus,emotional_consideration,ISFJ
4592,"Aku lebih nyaman dengan rutinitas yang stabil. Sering kali, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4593,"Aku ingin menjaga kenyamanan orang di sekitarku. Karena itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4594,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Di sisi lain, aku ingin menjaga kenyamanan orang di sekitarku.",practical_focus,emotional_consideration,ISFJ
4595,"Aku ingin menjaga kenyamanan orang di sekitarku. Aku merasa bahwa, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4596,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Karena itu, aku ingin menjaga kenyamanan orang di sekitarku.",practical_focus,emotional_consideration,ISFJ
4597,"Aku ingin menjaga kenyamanan orang di sekitarku. Aku merasa bahwa, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4598,"Aku lebih nyaman dengan rutinitas yang stabil. Di sisi lain, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4599,"Aku ingin menjaga kenyamanan orang di sekitarku. Aku merasa bahwa, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4600,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Karena itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",practical_focus,emotional_consideration,ISFJ
4601,"Aku lebih nyaman dengan rutinitas yang stabil. Aku merasa bahwa, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4602,"Aku lebih nyaman dengan rutinitas yang stabil. Dalam banyak situasi, aku ingin menjaga kenyamanan orang di sekitarku.",structured_decision,practical_focus,ISFJ
4603,"Aku lebih nyaman dengan rutinitas yang stabil. Dalam banyak situasi, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4604,"Aku ingin menjaga kenyamanan orang di sekitarku. Sering kali, aku ingin menjaga kenyamanan orang di sekitarku.",emotional_consideration,structured_decision,ISFJ
4605,"Aku lebih nyaman dengan rutinitas yang stabil. Sering kali, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4606,"Aku ingin menjaga kenyamanan orang di sekitarku. Sering kali, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4607,"Aku ingin menjaga kenyamanan orang di sekitarku. Karena itu, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4608,"Aku ingin menjaga kenyamanan orang di sekitarku. Dalam banyak situasi, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4609,"Aku lebih nyaman dengan rutinitas yang stabil. Selain itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4610,"Aku ingin menjaga kenyamanan orang di sekitarku. Aku merasa bahwa, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4611,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Karena itu, aku lebih nyaman dengan rutinitas yang stabil.",practical_focus,emotional_consideration,ISFJ
4612,"Aku lebih nyaman dengan rutinitas yang stabil. Sering kali, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4613,"Aku ingin menjaga kenyamanan orang di sekitarku. Dalam banyak situasi, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4614,"Aku ingin menjaga kenyamanan orang di sekitarku. Karena itu, aku ingin menjaga kenyamanan orang di sekitarku.",emotional_consideration,structured_decision,ISFJ
4615,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Di sisi lain, aku ingin menjaga kenyamanan orang di sekitarku.",practical_focus,emotional_consideration,ISFJ
4616,"Aku ingin menjaga kenyamanan orang di sekitarku. Dalam banyak situasi, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4617,"Aku lebih nyaman dengan rutinitas yang stabil. Di sisi lain, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4618,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Aku merasa bahwa, aku lebih nyaman dengan rutinitas yang stabil.",practical_focus,emotional_consideration,ISFJ
4619,"Aku lebih nyaman dengan rutinitas yang stabil. Aku merasa bahwa, aku lebih nyaman dengan rutinitas yang stabil.",structured_decision,practical_focus,ISFJ
4620,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Aku merasa bahwa, aku ingin menjaga kenyamanan orang di sekitarku.",practical_focus,emotional_consideration,ISFJ
4621,"Aku lebih nyaman dengan rutinitas yang stabil. Dalam banyak situasi, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4622,"Aku lebih nyaman dengan rutinitas yang stabil. Karena itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4623,"Aku lebih nyaman dengan rutinitas yang stabil. Selain itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
4624,"Aku peduli pada detail kecil yang sering diabaikan orang lain. Dalam banyak situasi, aku ingin menjaga kenyamanan orang di sekitarku.",practical_focus,emotional_consideration,ISFJ
4625,"Aku ingin menjaga kenyamanan orang di sekitarku. Aku merasa bahwa, aku peduli pada detail kecil yang sering diabaikan orang lain.",emotional_consideration,structured_decision,ISFJ
4626,"Aku ingin menjaga kenyamanan orang di sekitarku. Aku merasa bahwa, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4627,"Aku ingin menjaga kenyamanan orang di sekitarku. Selain itu, aku lebih nyaman dengan rutinitas yang stabil.",emotional_consideration,structured_decision,ISFJ
4628,"Aku lebih nyaman dengan rutinitas yang stabil. Karena itu, aku peduli pada detail kecil yang sering diabaikan orang lain.",structured_decision,practical_focus,ISFJ
