sample_id,text,function,stance,label,family_id,split,source,generator_version,source_sample_id,source_family_id,source_split
v2:SYN00111,biasanya aku tidak terbiasa peka terhadap mood orang di sekitar demi menjaga kedekatan dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-03,train,synthetic,synthetic-cognitive-v2,SYN00111,Fe-03,train
v2:SYN07185,kalau ditanya aku tidak terbiasa menyadari dorongan dari dalam diri yang membuat suatu pilihan terasa pas ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-10,test,synthetic,synthetic-cognitive-v2,SYN07185,Fi-09,test
v2:SYN14435,"kalau ditanya aku kadang mengorganisasi waktu dan tenaga agar sasaran bersama tercapai dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-11,test,synthetic,synthetic-cognitive-v2,SYN14435,Te-11,validation
v2:SYN10106,saya cenderung bertindak cepat begitu ada perubahan di lingkungan sekitar dalam kegiatan sehari hari.,Se,support,Se:support,Se-08,validation,synthetic,synthetic-cognitive-v2,SYN10106,Se-10,train
v1:SYN06094,"aku kadang membayangkan dampak jangka panjang dari kecenderungan yang sedang terlihat ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-07,train,synthetic,synthetic-cognitive-v1,SYN06094,Ni-07,train
v2:SYN12334,aku belum menemukan cara terbaik menjelaskan hal ini saat kuliah. Itu saja yang bisa kuceritakan.,unknown,unknown,unknown,unknown-04,train,synthetic,synthetic-cognitive-v2,SYN12334,unknown-09,test
v2:SYN14093,biasanya aku tidak terbiasa mencoba sudut pandang baru meski belum tentu praktis ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-06,train,synthetic,synthetic-cognitive-v2,SYN14093,Ne-04,validation
v1:SYN08948,aku belum pernah mengalami situasi seperti yang ditanyakan dalam kegiatan sehari hari. Begitu yang kurasakan.,unknown,unknown,unknown,unknown-10,test,synthetic,synthetic-cognitive-v1,SYN08948,unknown-10,test
v1:SYN05077,saya tidak terbiasa menemukan kaitan yang tidak biasa antara dua topik berbeda ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-08,validation,synthetic,synthetic-cognitive-v1,SYN05077,Ne-08,validation
v2:SYN10170,"saya kadang memilih kata yang halus saat memberi masukan supaya tidak menyakiti saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-06,train,synthetic,synthetic-cognitive-v2,SYN10170,Fe-05,train
v2:SYN01869,aku tidak terbiasa memperhatikan kebutuhan emosional orang lain sebelum bertindak saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-00,train,synthetic,synthetic-cognitive-v2,SYN01869,Fe-15,train
v1:SYN01506,"aku kadang menelusuri sebab akibat untuk mengerti mengapa solusi itu bekerja saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-04,train,synthetic,synthetic-cognitive-v1,SYN01506,Ti-04,train
v1:SYN00296,kalau ditanya aku cenderung membandingkan hasil nyata sebelum memutuskan metode kerja dalam kegiatan sehari hari.,Te,support,Te:support,Te-03,train,synthetic,synthetic-cognitive-v1,SYN00296,Te-03,train
v2:SYN09226,"biasanya aku kadang memeriksa apakah kesimpulan benar benar mengikuti premisnya ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-05,train,synthetic,synthetic-cognitive-v2,SYN09226,Ti-10,train
v2:SYN04372,aku cuma mengikuti apa yang terasa pas saat itu ketika mengerjakan tugas. Itu saja yang bisa kuceritakan.,unknown,unknown,unknown,unknown-07,train,synthetic,synthetic-cognitive-v2,SYN04372,unknown-04,train
v1:SYN08311,aku tidak terbiasa menyadari perbedaan kecil karena masih ingat keadaan yang sebelumnya ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-08,validation,synthetic,synthetic-cognitive-v1,SYN08311,Si-08,validation
v1:SYN03949,"dalam keseharian saya kadang mempertahankan batas pribadi karena itu sesuai dengan nuraniku ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-07,train,synthetic,synthetic-cognitive-v1,SYN03949,Fi-07,train
v1:SYN03482,"aku kadang memeriksa apa yang sungguh penting bagiku sebelum berkomitmen dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-02,train,synthetic,synthetic-cognitive-v1,SYN03482,Fi-02,train
v2:SYN11608,biasanya aku cenderung melihat celah untuk melakukan sesuatu dengan cara yang berbeda ketika bekerja bersama teman.,Ne,support,Ne:support,Ne-02,train,synthetic,synthetic-cognitive-v2,SYN11608,Ne-14,train
v2:SYN06834,saya tidak terbiasa menganalisis prinsip dasar meski belum ada manfaat praktis dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-06,train,synthetic,synthetic-cognitive-v2,SYN06834,Ti-04,train
v2:SYN12892,kalau ditanya aku tidak terbiasa peka terhadap mood orang di sekitar demi menjaga kedekatan saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-03,train,synthetic,synthetic-cognitive-v2,SYN12892,Fe-03,test
v1:SYN02782,"dalam keseharian saya kadang menyampaikan kritik dengan mempertimbangkan perasaan penerimanya ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-06,train,synthetic,synthetic-cognitive-v1,SYN02782,Fe-06,train
v1:SYN01671,dalam keseharian saya tidak terbiasa menganalisis prinsip dasar walaupun belum ada manfaat praktis saat kuliah. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-06,train,synthetic,synthetic-cognitive-v1,SYN01671,Ti-06,train
v1:SYN01479,saya tidak terbiasa menelusuri sebab akibat untuk mengerti mengapa solusi itu bekerja saat kuliah. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-04,train,synthetic,synthetic-cognitive-v1,SYN01479,Ti-04,train
v2:SYN07366,kalau ditanya aku tidak terbiasa merespons peluang nyata begitu muncul di depan mata ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-03,train,synthetic,synthetic-cognitive-v2,SYN07366,Se-00,train
v2:SYN04131,"dalam keseharian saya kadang memikirkan konsekuensi jangka panjang dari suatu kecenderungan ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-07,train,synthetic,synthetic-cognitive-v2,SYN04131,Ni-04,validation
v1:SYN08992,hobi saya bermain game dan memelihara kucing dalam kegiatan komunitas. Itu saja yang bisa kuceritakan.,unknown,unknown,unknown,unknown-11,test,synthetic,synthetic-cognitive-v1,SYN08992,unknown-11,test
v1:SYN06187,"saya kadang mencari pola mendasar yang menjelaskan perubahan selama ini ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-08,validation,synthetic,synthetic-cognitive-v1,SYN06187,Ni-08,validation
v2:SYN13189,kalau ditanya aku tidak terbiasa mencari berbagai kemungkinan sebelum memilih satu jalan saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-01,train,synthetic,synthetic-cognitive-v2,SYN13189,Ne-01,train
v1:SYN03979,dalam keseharian saya cenderung membela hal yang kuanggap benar walaupun tidak mendapat dukungan ketika mengerjakan tugas.,Fi,support,Fi:support,Fi-08,validation,synthetic,synthetic-cognitive-v1,SYN03979,Fi-08,validation
v1:SYN05354,biasanya aku tidak terbiasa memunculkan pilihan tambahan ketika orang lain merasa opsinya habis dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-11,test,synthetic,synthetic-cognitive-v1,SYN05354,Ne-11,test
v2:SYN11401,aku tidak terbiasa menyimpan penilaian pribadi meski tidak diungkapkan ke orang lain saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-02,train,synthetic,synthetic-cognitive-v2,SYN11401,Fi-12,train
v2:SYN05897,saya cenderung mempertanyakan aturan lama dan membayangkan versi barunya ketika berdiskusi dalam kelompok.,Ne,support,Ne:support,Ne-04,train,synthetic,synthetic-cognitive-v2,SYN05897,Ne-06,train
v1:SYN06373,"biasanya aku kadang mendalami satu wawasan sampai hubungannya dengan masa depan menjadi jelas ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-10,test,synthetic,synthetic-cognitive-v1,SYN06373,Ni-10,test
v2:SYN08409,dalam keseharian saya cenderung memakai pelajaran dari pengalaman lama agar kesalahan tak berulang ketika bekerja bersama teman.,Si,support,Si:support,Si-09,validation,synthetic,synthetic-cognitive-v2,SYN08409,Si-10,train
v2:SYN05171,"dalam keseharian saya kadang menghormati nilai unik seseorang tanpa memaksakan diri sendiri saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-11,test,synthetic,synthetic-cognitive-v2,SYN05171,Fi-11,train
v1:SYN08030,dalam keseharian saya cenderung mengacu pada pengalaman pribadi yang nyata sebelum menerima perubahan dalam kegiatan sehari hari.,Si,support,Si:support,Si-05,train,synthetic,synthetic-cognitive-v1,SYN08030,Si-05,train
v1:SYN07763,dalam keseharian saya cenderung menggunakan langkah yang pernah berhasil sebagai acuan kegiatan baru dalam kegiatan komunitas.,Si,support,Si:support,Si-02,train,synthetic,synthetic-cognitive-v1,SYN07763,Si-02,train
v1:SYN02470,saya tidak terbiasa memperhatikan suasana emosional supaya hubungan tetap terjaga ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-03,train,synthetic,synthetic-cognitive-v1,SYN02470,Fe-03,train
v2:SYN03970,dalam keseharian saya cenderung mempertahankan batas pribadi karena sesuai dengan nurani dalam kegiatan sehari hari.,Fi,support,Fi:support,Fi-07,train,synthetic,synthetic-cognitive-v2,SYN03970,Fi-07,test
v2:SYN14927,dalam keseharian saya cenderung bertindak cepat begitu ada perubahan di lingkungan sekitar dalam kegiatan komunitas.,Se,support,Se:support,Se-08,validation,synthetic,synthetic-cognitive-v2,SYN14927,Se-10,validation
v1:SYN05732,"aku kadang memikirkan ke mana rangkaian kejadian ini akhirnya mengarah dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-03,train,synthetic,synthetic-cognitive-v1,SYN05732,Ni-03,train
v2:SYN13575,saya tidak terbiasa mengambil solusi yang sudah terbukti mendongkrak hasil kerja ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-06,train,synthetic,synthetic-cognitive-v2,SYN13575,Te-09,validation
v2:SYN07782,dalam keseharian saya tidak terbiasa memperhatikan keadaan sekitar lalu segera bertindak ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-00,train,synthetic,synthetic-cognitive-v2,SYN07782,Se-01,validation
v2:SYN14381,biasanya aku cenderung bertindak cepat begitu ada perubahan di lingkungan sekitar dalam kegiatan sehari hari.,Se,support,Se:support,Se-08,validation,synthetic,synthetic-cognitive-v2,SYN14381,Se-10,validation
v2:SYN14528,dalam keseharian saya cenderung membayangkan skenario masa depan berdasarkan tanda yang ada sekarang dalam kegiatan komunitas.,Ni,support,Ni:support,Ni-07,train,synthetic,synthetic-cognitive-v2,SYN14528,Ni-10,validation
v2:SYN02360,dalam keseharian saya tidak terbiasa mempertanyakan aturan lama dan membayangkan versi barunya dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-04,train,synthetic,synthetic-cognitive-v2,SYN02360,Ne-06,test
v1:SYN00013,biasanya aku cenderung menetapkan target terukur dan membagi pekerjaan agar hasilnya efektif ketika mengerjakan tugas.,Te,support,Te:support,Te-00,train,synthetic,synthetic-cognitive-v1,SYN00013,Te-00,train
v2:SYN03066,kalau ditanya aku tidak terbiasa tertarik mengeksplorasi ide baru walau belum ada rencana pasti ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-06,train,synthetic,synthetic-cognitive-v2,SYN03066,Ne-13,train
v1:SYN01497,kalau ditanya aku tidak terbiasa menelusuri sebab akibat untuk mengerti mengapa solusi itu bekerja saat kuliah. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-04,train,synthetic,synthetic-cognitive-v1,SYN01497,Ti-04,train
v2:SYN00544,"saya kadang peka terhadap perubahan suasana hati orang orang di sekitar dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-03,train,synthetic,synthetic-cognitive-v2,SYN00544,Fe-12,train
v1:SYN02380,saya tidak terbiasa mencari titik temu ketika kebutuhan anggota kelompok berbeda ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-02,train,synthetic,synthetic-cognitive-v1,SYN02380,Fe-02,train
v1:SYN01306,biasanya aku tidak terbiasa mencari pertentangan antarargumen sebelum menyimpulkan sesuatu ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-02,train,synthetic,synthetic-cognitive-v1,SYN01306,Ti-02,train
v1:SYN07765,kalau ditanya aku cenderung menggunakan langkah yang pernah berhasil sebagai acuan kegiatan baru ketika mengerjakan tugas.,Si,support,Si:support,Si-02,train,synthetic,synthetic-cognitive-v1,SYN07765,Si-02,train
v1:SYN06999,"saya kadang mengamati detail lingkungan sebelum mengambil tindakan saat itu juga saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-05,train,synthetic,synthetic-cognitive-v1,SYN06999,Se-05,train
v2:SYN01122,kalau ditanya aku tidak terbiasa memeriksa apakah sesuatu menyimpang dari kebiasaan yang dikenal saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-03,train,synthetic,synthetic-cognitive-v2,SYN01122,Si-08,train
v2:SYN10334,biasanya aku cenderung menyusun visi besar sebelum menentukan langkah berikutnya saat menyelesaikan proyek.,Ni,support,Ni:support,Ni-09,validation,synthetic,synthetic-cognitive-v2,SYN10334,Ni-07,test
v1:SYN04062,saya cenderung menimbang makna personal suatu pilihan sebelum mengikuti kelompok saat menghadapi persoalan baru.,Fi,support,Fi:support,Fi-09,validation,synthetic,synthetic-cognitive-v1,SYN04062,Fi-09,validation
v2:SYN00561,dalam keseharian saya tidak terbiasa mengatur urutan pekerjaan dan batas waktu supaya semua kelar tepat jadwal ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-02,train,synthetic,synthetic-cognitive-v2,SYN00561,Te-02,test
v2:SYN01144,"biasanya aku kadang mengatur sumber daya dan pembagian tugas demi tujuan bersama saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-04,train,synthetic,synthetic-cognitive-v2,SYN01144,Te-04,train
v2:SYN12921,"aku kadang menghubungkan dua hal yang tampak tidak berkaitan menjadi ide baru ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-08,validation,synthetic,synthetic-cognitive-v2,SYN12921,Ne-02,train
v2:SYN10693,"aku kadang menguji contoh pengecualian untuk mencari celah suatu penjelasan saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-10,test,synthetic,synthetic-cognitive-v2,SYN10693,Ti-06,train
v2:SYN05213,dalam keseharian saya cenderung menyimpan detail pengalaman sebagai acuan untuk situasi berikutnya dalam kegiatan komunitas.,Si,support,Si:support,Si-10,test,synthetic,synthetic-cognitive-v2,SYN05213,Si-15,train
v2:SYN14813,"aku kadang memakai pelajaran dari pengalaman lama agar kesalahan tak berulang saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-09,validation,synthetic,synthetic-cognitive-v2,SYN14813,Si-10,train
v2:SYN10565,"aku kadang peka terhadap mood orang di sekitar demi menjaga kedekatan ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-03,train,synthetic,synthetic-cognitive-v2,SYN10565,Fe-03,test
v2:SYN10364,biasanya aku tidak terbiasa mengamati detail lingkungan sebelum mengambil tindakan ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-05,train,synthetic,synthetic-cognitive-v2,SYN10364,Se-13,validation
v2:SYN07053,"kalau ditanya aku kadang menemukan kegunaan baru dari sesuatu yang sudah biasa saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-10,test,synthetic,synthetic-cognitive-v2,SYN07053,Ne-07,train
v2:SYN03081,saya cenderung mencari pertentangan antar argumen sebelum menyimpulkan sesuatu saat menghadapi persoalan baru.,Ti,support,Ti:support,Ti-02,train,synthetic,synthetic-cognitive-v2,SYN03081,Ti-02,validation
v2:SYN01461,saya cenderung menyadari dorongan dari dalam diri yang membuat suatu pilihan terasa pas ketika mengerjakan tugas.,Fi,support,Fi:support,Fi-10,test,synthetic,synthetic-cognitive-v2,SYN01461,Fi-09,train
v1:SYN02456,kalau ditanya aku cenderung memperhatikan suasana emosional supaya hubungan tetap terjaga dalam kegiatan sehari hari.,Fe,support,Fe:support,Fe-03,train,synthetic,synthetic-cognitive-v1,SYN02456,Fe-03,train
v2:SYN09451,kalau ditanya aku cenderung lebih percaya pada apa yang bisa dilihat dan disentuh langsung ketika berdiskusi dalam kelompok.,Se,support,Se:support,Se-06,train,synthetic,synthetic-cognitive-v2,SYN09451,Se-11,train
v1:SYN05286,"aku kadang melihat berbagai kegunaan baru dari benda yang sama saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-10,test,synthetic,synthetic-cognitive-v1,SYN05286,Ne-10,test
v2:SYN15622,kalau ditanya aku cenderung menautkan pengalaman baru dengan kesan yang pernah dirasakan ketika bekerja bersama teman.,Si,support,Si:support,Si-10,test,synthetic,synthetic-cognitive-v2,SYN15622,Si-07,train
v2:SYN02432,kalau ditanya aku tidak terbiasa menjaga rutinitas yang sudah terasa nyaman dan familiar saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-07,train,synthetic,synthetic-cognitive-v2,SYN02432,Si-06,train
v1:SYN02355,biasanya aku cenderung mencari titik temu ketika kebutuhan anggota kelompok berbeda saat kuliah.,Fe,support,Fe:support,Fe-02,train,synthetic,synthetic-cognitive-v1,SYN02355,Fe-02,train
v1:SYN04106,kalau ditanya aku tidak terbiasa menimbang makna personal suatu pilihan sebelum mengikuti kelompok dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-09,validation,synthetic,synthetic-cognitive-v1,SYN04106,Fi-09,validation
v1:SYN02809,dalam keseharian saya cenderung membantu meredakan konflik agar semua pihak dapat berdialog ketika mengerjakan tugas.,Fe,support,Fe:support,Fe-07,train,synthetic,synthetic-cognitive-v1,SYN02809,Fe-07,train
v2:SYN02414,kalau ditanya aku cenderung meninjau cara lama sebelum menyesuaikannya dengan situasi baru ketika mengerjakan tugas.,Si,support,Si:support,Si-11,test,synthetic,synthetic-cognitive-v2,SYN02414,Si-11,train
